鄉鎮市區,建案名稱,坐落街道,起造人,層棟戶數,使用分區,主要用途,主要建材,申報備查日期,銷售期間,坐落基地,建照核發日期,建造執照,第1次登記日期,編號
TOWN,BUILDCASE,LOCATION,BUILDER,HOUSEHOLD,USEZONING,MAINUSE,MAINMATERIAL,DECLAREDATE,SELLINGPERIOD,BUILDINGLANDS,BUILDINGPERMITDATE,BUILDINGPERMITNO,FIRST REGISTRATION DATE,NUMBER
大安區,青田玉,和平東路一段193號2樓 共10筆,裕英建設有限公司 楊文堅,50,第?種商業區(原屬第貳種商業區)等兩項,住商用,RC造(供公眾使用建築物),1130604,自售:無;代銷:1130601~自完售止;1130601至使照取得後6個月;,金華段二小段387地號,1101123,110建字第0306號,,QPPNMLOJOHJGFDA08DG
文山區,將捷旅境.-真境,木柵路二段168巷1號1樓 共82筆,將捷股份有限公司 林嵩烈,292,第三種住宅區(特),住商用,鋼筋混凝土,1130610,自售:無;代銷:自公開銷售後18個月止;,木柵段三小段623地號,1110217,111建字第0059號,,QPQNMLKKOHJGFDA87DG
萬華區,和岩心悅,中華路二段150巷29號,和岩開發建設股份有限公司 負責人：林文彬,8,第三之一種住宅區等2項,住家用,鋼筋混凝土造,1130611,自售:1130611~1150630;,莒光段一小段408地號,1120807,112建字第0181號,,QPPNMLLKOHJGFDA77CG
松山區,八德采邑,八德路四段,台新建築經理股份有限公司刁建生,58,第三種住宅區,住商用,鋼骨鋼筋混凝土造,1130614,自售:1130903~1150831;,西松段二小段426地號,1110314,111建字第0092號,,QPQNMLOKOHJGFDA28DG
北投區,遠雄泱玥,北投區洲美里福美路211號旁,遠雄建設事業股份有限公司 負責人：趙文嘉,112,住宅區(住商混合使用),住商用,鋼骨RC造(供公眾使用建築物),1130617,自售:無;代銷:1121219~1170306;,新洲美段112地號,1130115,113建字第0007號,,G1A01130617000103
大安區,吾雙,信義路四段,華璞建設股份有限公司(負責人:洪嘉昇),352,第?種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第三種住宅區...等2區),住商用,鋼骨造,1130619,自售:無;代銷:1130601~1160630;,通化段一小段113地號,1121017,112 建字第0240 號,,RPPNMLTKOHJGFDA78DG
信義區,宏築信義,和平東路三段,立築開發股份有限公司(負責人：張嘉慶),232,第三種住宅區,住商用,鋼骨RC造,1130619,自售:1130618~1161231;代銷:1090301~1150630;,和段一小段102地號,1080625,108建字第0111號,,QPPNMLTKOHJGFDA58CG
大同區,三豐雲承,大同區斯文里承德路三段,三豐建設股份有限公司    負責人：洪敏夫,53,第參種商業區(原屬第肆之壹種住宅區),住商用,RC造,1130621,自售:無;代銷:1130425~1140424;,大同段一小段248地號,1120915,112建字第0218號,,QPPNMLLLOHJGFDA87CG
中正區,永御樂,濟南路二段11號,莊起翔等4名(徐泉珍、莊起翔、莊起鳴、陳時明),18,住宅區(住三),住家用,RC,1130623,自售:無;代銷:1130501~1131231;,臨沂段一小段614地號,1110928,111建字第0290號,,G2A01130623000200
北投區,麟 璞真,建民里文林北路,璞真建設股份有限公司 林廷芳,63,第三之二住宅區(特),住商用,鋼骨RC造,1130626,自售:1130915~1161231;,軟橋段36地號,1110112,111件字第0016號,,G2A01130626000100
信義區,璞松高,忠孝東路五段236巷10弄10號2樓共44筆,璞慧建設股份有限公司 負責人楊岳虎,102,第三種住宅區,住商用,鋼筋混凝土造,1130628,自售:無;代銷:113年7月26日~使用執照取得日止;,信義段二小段142地號,1130308,113建字第0047號,,QPPNMLSLOHJGFDA58CG
中山區,J PARK-A,長安西路19巷1號,三橋建設股份有限公司,94,第三種商業區,住商用,RC造,1130701,自售:無;代銷:1130314~自完售止;至全案完銷;,正義段四小段174地號,1130206,113建字第0030號,,QPPNMLLJPHJGFDA77CG
松山區,京釀,安平里南京東路五段291巷29弄23號 共2筆,宏鋼建設開發有限公司(負責人:陳凱樂)等3名,22,第三種住宅區,住商用,鋼筋混凝土造,1130701,自售:無;代銷:1130901~1140228;,寶清段三小段175地號,1130510,113建字第0096號,,QPPNMLLJPHJGFDA87DG
士林區,溪泊林,福林路363號共6筆,欣暘建設股份有限公司 負責人:康之平,71,住三,住宅用及宗教用,RC,1130703,自售:無;代銷:1121225~1131030;,福林段一小段97地號,1130416,113建字第0080號,,VPPNMLNJPHJGFDA48CG
中山區,宏築臻玥,合江街36巷35之1號 共10筆,宏築建設股份有限公司 張嘉慶,89,第三種住宅區等3項,住家,鋼骨造,1130704,自售:無;代銷:1130307~自完售止;1130307點交基地予乙方後共計24個月;,長春段二小段295-4地號,1130125,113建字第0016號,,QPPNMLOJPHJGFDA08CG
大安區,連雲雲恆,古風里辛亥路一段,僑馥建築經理股份有限公司 負責人：彭慶,59,第三之二種住宅區、第三種住宅區,住商用,RC造,1130710,自售:無;代銷:1130522~自完售止;自1130522起,至使用執照核發後10個月;,龍泉段二小段745地號,1101015,110建字第0251號,,TPQNMLKKPHJGFDA18CG
中正區,南陽龍踞,南陽街21之3號等4筆,寶誼資產有限公司 負責人:查詠禎,41,第四種商業區,住商用,鋼筋混凝土造,1130710,自售:1130701~1150430;,公園段二小段120地號,1130701,113建字第0131號,,QPPNMLKKPHJGFDA77CG
中正區,陞遠琚,重慶南路三段3巷10號2樓 共13筆,陞遠建設開發股份有限公司，負責人:謝維賢,36,第三之一種住宅區及第三種住宅區,住家用,鋼筋混凝土造,1130717,自售:無;代銷:1130801~1140331;,南海段三小段751-1地號,1130412,113建字第0075號,,QPPNMLRKPHJGFDA48CG
大同區,三磐橋?,延平北路三段6巷7號等6筆,三璟建設股份有限公司,42,第三種住宅區、第四種住宅區,住家用,鋼骨鋼筋混凝土造,1130726,自售:無;代銷:1130624~1140623;,橋北段三小段581地號,1110225,111建字第0068號,,TPRNMLQLPHJGFDA98CG
文山區,信義富境,萬芳里萬芳路,潤隆建設股份有限公司,349,住貳山限、住三,住宅用,鋼骨造;鋼筋混泥土造,1130726,自售:無;代銷:1130701~1150531;,萬芳段二小段105地號,1060109,106建字第0005號,1141001,QPQNMLQLPHJGFDA58CG
文山區,元利四季莊園,華興里木柵路一段,元利建設企業股份有限公司,1656,第三種住宅區,住商,鋼骨造,1130730,自售:無;代銷:正式公開日起算24個月止;,華興段一小段421地號,1130723,113建字第0168號,,SPPNMLKMPHJGFDA18CG
北投區,力方越,福興里承德路七段80號 共7筆,中華建築經理股份有限公司,65,第三之二種住宅區,住商用,鋼筋混凝土,1130731,自售:無;代銷:正式公開日起算12個月止;,文林段五小段308地號,1110901,111建字第0272號,,QPQNMLLMPHJGFDA18CG
萬華區,龍邦豐馥,西園路二段52巷12弄27號共22筆,龍邦國際興業股份有限公司負責人:劉偉龍,106,特定專用區(一),住商用,鋼筋混凝土造,1130731,自售:無;代銷:1130509~1140131;,莒光段四小段57-2地號,1121130,112建字第0270號,,QPPNMLLMPHJGFDA08CG
中山區,松江桓?,中吉里四平街37號2樓 共8筆,桓茂建設股份有限公司,55,第三種住宅區,住商用,鋼骨造,1130731,自售:無;代銷:自取得建照及接待中心完成驗收並交付乙方後起算至完銷;,吉林段二小段898地號,1130318,113建字第5688號,,QPRNMLLMPHJGFDA28CG
大安區,寶舖全健築知行,復興南路2段142~146之7號 共24筆,寶舖建設股份有限公司,134,第參種商業區（原屬第貳種商業區）,住商用,鋼骨造,1130802,自售:無;代銷:1110715~1141031;,瑞安段二小段513地號,1130726,113建字第0151號,,RPPNMLMJQHJGFDA08CG
北投區,當代文匯,中央里中央南路一段,興富發建設股份有限公司  負責人:曹淵博,91,第三種商業區、第三種住宅區,住商用,鋼骨造,1130806,自售:無;代銷:1130701~1140630;,大業段三小段323地號,1080614,108建字第0106號,,QPSNMLQJQHJGFDA68CG
內湖區,力麒·寰山,環山路二段23號旁邊,力麒建設股份有限公司 代表人:郭淑珍,109,第一種商業區,住商用,RC造,1130813,自售:1130901~1211231;店面及一般事務所;代銷:1130801~1150731;,碧湖段四小段1036-7地號,1130801,113建字第0157號,,QPQNMLNKQHJGFDA28CG
松山區,西華璞園,民有里民生東路三段111號,璞園開發股份有限公司 負責人:李忠恕等1人,176,第?種商業區(依都市計畫說明書圖規定辦理,使得作第?種商業區使用)(原屬第?種住宅區)等2項,住家用,鋼骨混凝土造,1130814,自售:無;代銷:113年03月27日簽約日起至取得使用執照日止(1130327簽約);,敦化段五小段21地號,1120831,112建字第0196號,,UPPNMLOKQHJGFDA78DG
中山區,紳藏,龍洲里遼寧街209巷39 共8筆 詳見附表,基寶建設股份有限公司 代表人：游浤鑫,81,第三種住宅區,住家用,鋼骨RC造,1130815,自售:無;代銷:1130601~1140331;,長春段一小段172-6地號,1120323,112建字第0067號,,QPQNMLPKQHJGFDA58DG
松山區,松玥學,八德路三段201號二樓 共五筆,安信建築經理股份有限公司 負責人：周俊吉,41,第三種商業區,住商用,鋼筋混凝土構造,1130816,自售:無;代銷:1120613~1140901;,美仁段二小段301地號,1101020,110建字第0256號,,QPPNMLQKQHJGFDA58DG
內湖區,碧湖雲景,內湖路一段691號地下一層,士林開發股份有限公司負責人許玉山,363,第一種商業區(特),住商用,鋼骨RC,1130816,自售:無;代銷:銷售人員進駐正式公開日起至使用執照取得後十二個月止;,碧湖段四小段382地號,1120918,112建字第0220號,,QPQNMLQKQHJGFDA58CG
信義區,信義蒔代,虎林街202巷10號1樓共24筆,玉承欣國際股份有限公司 負責人:郭秋利,50,住三等2項,住商用,鋼筋混凝土造,1130816,自售:無;代銷:1130715~1171201;迄本案使用執照取得後三個月;,永春段一小段151地號,1130729,113建字第0152號,,QPPNMLQKQHJGFDA48CG
南港區,世界豐匯,南港路三段,合眾建築經理股份有限公司  負責人：顏文澤  等1名,155,產業特定專用區(一)(工),商業用,鋼骨RC造,1130823,自售:無;代銷:1130527~1151231;,玉成段一小段169地號,1120908,112建字第0206號,,G1A01130823000101
中山區,華山藝邸,市民大道二段67巷,共同建設股份有限公司 負責人:陳佳聰,12,第參種商業區,住商用,RC造,1130825,自售:無;代銷:1130301~1140831;,正義段一小段593地號,1071109,107建字第0222號,,G2A01130825000200
大安區,真?和光,民輝里忠孝東路三段10巷7號2樓（等共用部分）共15筆,洪慧停,29,第三種住宅區,住家用,鋼筋混凝土造,1130826,自售:無;代銷:1130915~1141231;,懷生段三小段458地號,1130705,113建字第0136號,,G2A01130826000104
士林區,綠野心?,士東路,長煜建設開發股份有限公司 負責人:許志平,6,第三種住宅區,住家用,鋼筋混凝土造,1130829,自售:1130901~1140930;,芝蘭段一小段94地號,1080523,108建字第0095號,,QPPNMLTLQHJGFDA98DG
南港區,南港之星,忠孝東路七段,潤泰創新國際股份有限公司  負責人：簡滄圳,1553,第三種商業區(特),住商用,鋼骨造；鋼骨鋼筋混凝土構造,1130902,自售:2024/10~售完為止;,南港段二小段671-6地號,1111020,111建字第0311號,,QPPNMLMJRHJGFDA08CG
中正區,明袖寓,愛國西路48巷12-1號共12筆,東亞建築經理股份有限公司 負責人：曹奮平等1人,28,商業區(原屬住3),住家用,RC,1130903,自售:1131001~1140331;,南海段五小段506-2地號,1100915,110建字第0225號,,G2A01130903000100
大同區,復盛寧夏YES!,重慶北路二段97巷,復盛開發股份有限公司 負責人：陳哲銘,19,第三種商業區,住商用,鋼筋混凝土,1130904,自售:無;代銷:1130801~1140228;,圓環段三小段690地號,1110718,111建字第0226號,,G2A01130904000101
信義區,詠綸朔望,基隆路一段117號2樓 共4筆,詠綸建設股份有限公司 負責人:鄭智夫,54,第二種商業區,住家用,鋼筋混凝土,1130905,自售:1130905~1140930;,雅祥段四小段150地號,1130814,113建字第0169號,,QPPNMLPJRHJGFDA48DG
北投區,長耀知音,中央南路一段,長耀建設股份有限公司 負責人：謝建國 等2人,108,第三種住宅區,住商用,RC造 (供公眾使用建築物),1130909,自售:無;代銷:1131001~1151231;,大業段四小段5-1地號,1130329,113建字第0063號,,VPQNMLTJRHJGFDA86DG
南港區,東方大境,西新里松河街,合眾建築經理股份有限公司        顏文澤,515,產業生活特定專用區(一)(住),住家用,鋼骨鋼筋混凝土,1130909,自售:無;代銷:1130905~1150304;正式公開日加18個月，正式公開日以建造執照變更(增加容積移轉面積)核准日認定;,玉成段一小段169-3地號,1120823,112建字第0190號,,G2A01130909000100
北投區,北投湛,珠海路117號共兩筆,聯鉅建設股份有限公司(宋世偉),17,第二種住宅區,住家用,鋼筋混凝土,1130912,自售:1130920~1140919;,新民段三小段69地號,1130528,113建字第0106號,,QPPNMLMKRHJGFDA28DG
士林區,炎洲隱玉,承德路四段,炎洲股份有限公司,58,第三種住宅區 第三之二種住宅區,住商用,RC造,1130917,自售:無;代銷:1130917~1150916;,百齡段一小段169地號,1130620,113建字第0122號,,VQQNMLRKRHJGFDA86DG
北投區,炎洲奇玉,三合街—段,炎洲股份有限公司,30,第三種住宅區,住家用,RC造,1130917,自售:無;代銷:1130801~1140731;,三合段57地號,1061130,106年建字第0213號,,G2A01130917000108
大安區,宏普建設台灣川普瑞閣,忠孝東路三段279號2樓 共30筆,宏普建設股份有限公司、台灣川普建設股份有限公司,123,第三種商業區?依都市計畫說明書圖規定辦理，始得作第參種商業區使用 ??原屬第貳種商業區?,住商用,鋼骨RC造,1130918,自售:1130916~1140630;代銷:1130710~1140630;銷售人員進駐起六個月止;,懷生段一小段422地號,1130911,113建字第0196號,,QPTNMLSKRHJGFDA66DG
大同區,漢特瑧邸,鄰江里重慶北路三段236巷25弄2號    共8筆,合眾建築經理股份有限公司,41,第三種住宅區,住商用,RC造,1130920,自售:1131105~1151231;,文昌段二小段156地號,1101209,110建字第0333號,,G2A01130920000103
士林區,藏樂,永倫里社中街,長樂建設股份有限公司 代表人:許健宏,27,第三種住宅區,住家用,鋼筋混凝土造,1131004,自售:無;代銷:1130701~1140331;,永平段三小段2地號,1130528,113建字第0105號,,QPQNMLOJIIJGFDA67DG
士林區,蒔嶼,舊佳里中正路212巷8弄2號1樓 共9筆,圜寬生活開發股份有限公司,58,第一種商業區,住商用,鋼筋混凝土造,1131004,自售:無;代銷:1131210~1141209;,陽明段二小段224地號,1111202,111建字第0342號,,SPRNMLOJIIJGFDA97DG
中山區,J PARK-B,長安西路19巷,三橋建設股份有限公司,80,第三種商業區,住商用,RC造,1131009,自售:無;代銷:1130314~自完售止;至全案完銷;,正義段四小段133地號,1131007,113建字第0208號,,G1A01131009000300
北投區,華威豐耘,中央北路二段308號共兩筆,華威聯合股份有限公司,67,住三,住家用,鋼筋混凝土,1131016,自售:1131020~1140620;代銷:1130903~自完售止;接待中心核備完成且預售屋買賣契約書核備完成後12個月;,桃源段一小段61地號,1130909,113建字第0191號,,QPPNMLQKIIJGFDA77CG
士林區,久年松芮,蘭雅里中山北路六段186巷10弄1號 共6筆,久年置地股份有限公司 代表人：郭彥君,40,第三種住宅區,住家用,鋼筋混凝土造,1131021,自售:無;代銷:1131001~1140930;,三玉段五小段699地號,1131015,113建字第0212號,,QPPNMLLLIIJGFDA37CG
中山區,TOP31,中山區北安里北安路759巷2號1~5F共27筆,聖得福建設開發股份有限公司、長虹建設股份有限公司,279,第三之二種住宅區、第三種住宅區,住商用,鋼骨造,1131021,自售:無;代銷:1130503~自完售止;1130503自簽訂本契約日起至使用執照取得後六個月止;,北安段一小段60-1地號,1130903,113建字第0188號,,SPPNMLLLIIJGFDA67DG
萬華區,南海御景,西藏路430號,和暘建設股份有限公司  負責人：林明豪,52,第壹種商業區(原屬第參之壹種住宅區、原屬第參種住宅區),住商用,鋼筋混凝土造,1131028,自售:無;代銷:113年06月17日自公開銷售日起九個月止;,莒光段三小段587地號,1131023,113建字第0217號,,QPPNMLSLIIJGFDA08CG
文山區,國泰.悠然,忠順街二段,國泰建設股份有限公司,156,第三種住宅區,住家用,鋼骨造,1131103,自售:無;代銷:1130502~1141231;,木柵段三小段412-1地號,1130515,113建字第0099號,,RPPNMLNJJIJGFDA57CG
士林區,曜峰景,岩山里至誠路一段62巷10弄11號1樓  共10筆,曜國建設有限公司,17,第三種住宅區,住家用,鋼筋混凝土,1131104,自售:1131201~1140630;,芝山段一小段743地號,1120519,112建字第0120號,,QPPNMLOJJIJGFDA57CG
萬華區,長虹MVP,菜園里峨眉街120號地下1層共8筆,長虹建設股份有限公司,331,第四種商業區,住家用,鋼骨RC造,1131106,自售:無;代銷:自公開日起算至15個月止;,福星段四小段371地號,1110317,111建字第0100號,,QPPNMLQJJIJGFDA87DG
中正區,皇翔柏悅,文祥里杭州南路一段143巷8之1號2樓共8筆,皇翔建設股份有限公司,54,住3、第二種商業區、第貳種商業區,住家用,RC造(鋼筋混凝土),1131106,自售:無;代銷:自合約簽訂日起至建照核准後，正式公開日起算18個月止;,中正段二小段552地號,1130627,113建字第0130號,,QPQNMLQJJIJGFDA97DG
大安區,國美瑞安,和平東路二段,國美建設股份有限公司,38,住3,住宅用,鋼筋混凝土造,1131107,自售:無;代銷:人員進場後起至使用執照取得後六個月;,瑞安段三小段215地號,1130411,113建字第0073號,,QPPNMLRJJIJGFDA87CG
士林區,廣宇大涵,舊佳里中正路212巷3弄2號1樓共24筆,廣宇建設實業股份有限公司,65,第一種商業區,住商用,鋼骨造,1131107,自售:無;代銷:本案建照取得後18個月止;,陽明段二小段291地號,1131025,113建字第0218號,,QPQNMLRJJIJGFDA97CG
大安區,大安文硯,和平東路三段506號共2筆,(山秦)盛建設股份有限公司,60,第三種住宅區,住家用,RC造,1131113,自售:無;代銷:1130807~1140806;,辛亥段四小段524地號,1110908,111建字第0277號,,QPPNMLNKJIJGFDA67DG
士林區,豐萃,承德路四段58巷31弄10號二樓共90筆,聖得福建設開發股份有限公司 負責人：吳明珠,174,第三種住宅區,住商用,RC造,1131120,自售:無;代銷:銷售人員進場起算12個月;,百齡段五小段543地號,1131022,113建字第0888號,,G2A01131120000100
大安區,大安ONE,和平東路二段,京旺建設股份有限公司,187,第三種商業區(原屬第二種商業區)等兩項,住商用,鋼筋混凝土造,1131120,自售:無;代銷:1130113~自完售止;自113.1.13起,至本案建照取得後12個月;,大安段三小段389地號,1131112,113建字第0227號,,QPPNMLKLJIJGFDA37CG
中山區,淞暘潮,新生北路三段56巷14之1號共25筆,淞暘建設股份有限公司,64,商四特(原屬商三),住商用,鋼筋混凝土,1131123,自售:無;代銷:1131110~1140813;,德惠段四小段441地號,1130813,113建字第0167號,,G1A01131123000201
中山區,御上中山,中山北路一段33巷2號共2筆,御上建設股份有限公司,31,第三種商業區,住商用,鋼筋混凝土,1131125,自售:無;代銷:1130901~1150531;,正義段三小段732地號,1121031,112建字第0249號,,QPQNMLPLJIJGFDA97CG
大同區,宏道一品,重慶北路一段,宏善開發股份有限公司,134,第三種商業區,住商用,鋼筋混泥土,1131127,自售:無;代銷:自建照取得且完成資訊備查後至取得使用執照完成後6個月止;,玉泉段一小段676地號,1131121,113建字第0232號,,QPPNMLRLJIJGFDA08CG
大同區,大同新豐采,民權西路160巷26弄84號 共17筆,大同資產開發股份有限公司,64,第四種住宅區,住家用,RC造,1131128,自售:無;代銷:銷售人員進駐正式公開日起12個月;,雙連段二小段517地號,1131011,113建字第0210號,,QPPNMLSLJIJGFDA28DG
大安區,敦南詠?,四維路228巷,精誠國際建設企業股份有限公司(負責人：李宜芳),52,第三種住宅區,住家用,RC造,1131129,自售:無;代銷:自本案房地買賣合約書備查完成後，為期7個月。;,大安段三小段243地號,1131120,113建字第0233號,,QPPNMLTLJIJGFDA38DG
大同區,毅聯WIN,寧夏路113之1號共4筆,毅聯建設股份有限公司 負責人:陳啟育,90,第三種商業區等2項,住家用,鋼筋混凝土造,1131203,自售:無;代銷:1130901~1141031;,雙連段二小段590地號,1130815,113建字第0171號,,QPPNMLNJKIJGFDA57CG
士林區,天母品川A棟,中山北路六段195巷25弄2號 共3筆,富邦建築經理股份有限公司,12,第三種住宅區,住家用,鋼筋混泥土造,1131208,自售:無;代銷:1130915~1141015;自本案接待中心完成之日起至全案銷售完罄或廣告預算用罄;,蘭雅段一小段552地號,1120320,112建字第0059號,,QPPNMLSJKIJGFDA18DG
南港區,築源南港-南御苑,南港路一 段187巷1號共30筆,築源建設股份有限公司,80,第三種住宅區,住商用,鋼筋混凝土構造,1131212,自售:1140101~1180101;,南港段二小段533-1地號,1111209,111建字第0352號,,TPPNMLMKKIJGFDA87CG
文山區,將捷旅境.-善境,木柵路二段,將捷股份有限公司,76,第三種住宅區(特),住商用,鋼筋混凝土造,1131217,自售:無;代銷:自公開銷售(乙方提送銷售日報表第一日起算)後18個月止;,木柵段三小段664地號,1131108,113建字第0225號,,QPPNMLRKKIJGFDA18DG
南港區,中研硯,舊莊里舊莊街一段,茂德建設股份有限公司,71,第三種住宅區,住商用,鋼筋混凝土造,1131218,自售:無;代銷:1131218~1141217;,中南段四小段340地號,1131216,113建字第0251號,,SPPNMLSKKIJGFDA48DG
士林區,天母品川B棟,磺溪街50巷1號 共3筆,富邦建築經理股份有限公司,18,第三種住宅區,住家用,鋼筋混泥土造,1131222,自售:無;代銷:1130915~1141015;本案接待中心完成之日起至全案銷售完罄或廣告預算用罄;,蘭雅段一小段530地號,1121211,112建字第0278號,,QPPNMLMLKIJGFDA77DG
內湖區,虹典人文科技大樓,石潭里安康路,郭秀麗,10,科技工業區(A區))(特，不得作住宅使用),商業用,RC,1131224,自售:預售屋備查核准後~使照取得;,安康段15-8地號,1091013,109建字第0229號,1140701,G2A01131224000100
大安區,美邦敦南企業中心,基隆路二段,美邦開發建設有限公司,12,第三之一種住宅,商業用,RC 造,1131225,自售:無;代銷:1131218~自完售止;取得使照後6個月;,辛亥段四小段24地號,1070530,107建字第0095號,1141103,QPPNMLPLKIJGFDA08DG
北投區,潤泰之森,文林北路,中華建築經理股份有限公司,196,住三(特)等2項,住家用,鋼筋混凝土造,1131231,自售:2024/12~銷售完為止;代銷:1131201~1151231;,軟橋段28地號,1130327,113建字第0060號,,SPPNMLLMKIJGFDA87CG
大安區,仁愛玉璽,延吉街230號一樓,琢樸建設有限公司,7,第四種住宅區,住商用,鋼筋混凝土造,1140102,自售:1140110~1161231;,仁愛段三小段24地號,1130408,113建字第0069號,,G2A01140102000100
中山區,馥樂,江寧里合江街170巷17號2樓共20筆,吉美建設事業股份有限公司等10名,39,第三種住宅區,住家用,鋼筋混凝土造,1140107,自售:無;代銷:1131220~1141219;,榮星段五小段204地號,1110331,111建字第0116號,,G2A01140107000200
中正區,宏燁文華,永昌里詔安街250巷2號,宏燁建設股份有限公司,32,第三種住宅區,住家用,RC造(供公眾使用建築物),1140113,自售:無;代銷:1130903~1150902;,永昌段五小段158地號,1130418,113建字第0083號,,G2A01140113000102
內湖區,和暘夏灣,民權東路六段180巷,和暘建設股份有限公司,67,第二種住宅區,住家用,鋼筋混凝土造,1140114,自售:1140117~1140716;代銷:1140113~自完售止;公開銷售日起6個月;,石潭段三小段445地號,1140110,114-0009,,QPPNMLOKJHKGFDA77DG
萬華區,橡樹貴麗,西寧南路271號2樓共10筆,橡樹建設股份有限公司,92,第四種商業區,住商用,鋼筋混凝土造,1140115,自售:無;代銷:1131215~1141130;,漢中段二小段93地號,1131115,113建字第0230號,,SPPNMLPKJHKGFDA08DG
松山區,三輝敦?,八德路三段12巷7弄23號、八德路三段12巷7弄23之1號,山輝建設股份有限公司 負責人：劉朝棟,66,第三種住宅區,住商用,RC造,1140123,自售:1140301~1160228;,延吉段三小段567地號,1130731,113建字第0155號,,QPPNMLNLJHKGFDA67CG
大同區,世座友樂町,永樂里延平北路二段36巷1號共34筆,世座建設股份有限公司 負責人：陳世昌,238,特定專用區(供一般商業使用),住商用,鋼骨RC造，RC造(供公眾使用建築物),1140123,自售:無;代銷:企劃銷售期間為自建照取得公開銷售後9個月，雙方得協議延長之。;,迪化段二小段254地號,1140102,114建字第0001號,,QPQNMLNLJHKGFDA77CG
中山區,中山之心,恆安里中山北路三段5、7、9號,振家實業股份有限公司 負責人：邱顯家等1人,56,商四特（原屬商三）,住家用,鋼骨鋼筋混凝土造,1140205,自售:1131231~1151230;代銷:1130922~1141231;,中山段一小段573地號,1100622,110建字第0150號,,QPPNMLPJKHKGFDA77CG
南港區,南港國際 SKYPARK,南港區玉成里玉成段,南港國際一股份有限公司  負責人:李虹明,559,特定商業區(依都市計畫說明書圖規定辦理)(三),住商用,鋼骨造，鋼骨RC造,1140210,自售:無;代銷:公開銷售日後18個月;,玉成段二小段253地號,1110309,111建字第0085號,,QPPNMLKKKHKGFDA37CG
信義區,玥隱,信義路五段91巷,台新建築經理股份有限公司、農業部農田水利署?公管理處,42,住宅區(信義計畫特定專用區),住家用,鋼骨,1140213,自售:1140213~1140630;,信義段三小段43地號,1091104,109建字第0248號,,QPRNMLNKKHKGFDA97DG
中山區,后麗昕,長安東路二段40-1號2樓 共8筆,后麗國際開發投資建設股份有限公司,43,商三特(原屬住三),住家用,鋼筋混凝土造,1140213,自售:1140301~1141030;,長安段四小段319地號,1130625,113建字第0128號,,QPQNMLNKKHKGFDA87DG
內湖區,日  麗,內湖區港華里環山路2段81號 共3筆,三豐建設股份有限公司    負責人：洪敏夫,41,第三種住宅區,住商用,RC造,1140217,自售:無;代銷:1140116~1150115;,碧湖段四小段189地號,1120912,112建字第0208號,,QPPNMLRKKHKGFDA08CG
中山區,良茂KING ONE,敬業二路69巷3號,良茂建設股份有限公司,70,商業區,商業用,鋼骨RC,1140218,自售:本案接待中心完成且申報備查公開銷售至完銷或廣告預算用鑿;代銷:本案接待中心完成且申報備查公開銷售至完銷或廣告預算用鑿;,金泰段94-1地號,1120111,112建字第0008號,,QPPNMLSKKHKGFDA28DG
南港區,築源南港-東御苑,南港路一段175之1號1F  共26筆,築源建設股份有限公司,132,第三種住宅區,住商用,鋼骨造,1140221,自售:1140301~1201214;,南港段二小段528地號,1111103,111建字第0320號,,TPPNMLLLKHKGFDA87CG
內湖區,金矽谷29期,週美里新明路174巷14號,耀達建設股份有限公司 負責人:莊文欽,9,第參種工業區(不得作住宅使用),辦公、服務類（G類）,RC造,1140224,自售:1140224~1191231;,潭美段三小段726地號,1140114,114建字第0012號,,G1A01140224000100
士林區,大河商爵,大南路369號,都美建設股份有限公司,80,第三種工業區,工業用,鋼筋混凝土造,1140225,自售:1140227~1141231;代銷:1140120~自完售止;自建照取得日起計算三年;,百齡段三小段212-1地號,1140113,114建字0011,,VPPNMLPLKHKGFDA48CG
大同區,伊寧橋寓,伊寧街62號 共4筆,廣瑩智慧不動產股份有限公司,62,第三種住宅,住商用,RC,1140225,自售:無;代銷:1140210~1140630;,橋北段三小段684地號,1140204,114建字第0029號,,QPPNMLPLKHKGFDA08DG
萬華區,寶舖全健築點悅,南寧路26號,寶舖建設股份有限公司,117,第參種商業區(原屬第參種住宅區及第參之壹種住宅區),住商用,RC造(供公眾使用建築物),1140225,自售:無;代銷:1110715~1140630;,萬華段一小段103地號,1140109,114建字第0008號,,QPQNMLPLKHKGFDA08CG
中山區,華山松江,朱園里松江路37巷,潤泰創新國際股份有限公司,62,第三種住宅區等2項,住家用,鋼筋混凝土造,1140304,自售:2025年3月至全案完銷;,長安段四小段140地號,1100225,110建字第0051號,,RPPNMLOJLHKGFDA87CG
士林區,錸德文璞,文昌路244號共4筆,錸德建設有限公司,45,第三種住宅,住家用,RC造,1140307,自售:1140701~1151231;,蘭雅段三小段359地號,1130618,113年建字第0120號,,QPPNMLRJLHKGFDA18DG
文山區,怡富景?,景華里景美街5巷13號2樓共九筆,怡富開發建設股份有限公司,79,第四種住宅區及第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使?)(原屬第肆種住宅區),住商用,鋼筋混凝土構造,1140307,自售:1140301~1141031;代銷:1140301~1141031;,景美段三小段143地號,1140124,114建字第0025號,,QPQNMLRJLHKGFDA18CG
